Date,Hour,ARIMA,UCM,ML
2005-03-18,4,1000.0134566160598,783.7946917969023,845.5880418771043
2005-03-18,5,977.1251635891828,764.4972030776088,842.8366117150686
2005-03-18,6,995.7699879774456,789.4666139663449,870.7322996945195
2005-03-18,7,1036.0649228715472,837.5536443456007,922.3284257033864
2005-03-18,8,1162.13617500313,970.0761443532524,1134.7333858359823
2005-03-18,9,1171.4517718429477,992.2828436472292,1146.3929116711438
2005-03-18,10,1121.5474568674913,955.7883957867224,1085.7797224579815
2005-03-18,11,1087.3949597941776,926.5369115424172,1070.3880586802572
2005-03-18,12,1057.2016945619616,904.5248400054136,1023.9406485191598
2005-03-18,13,1070.4906120423311,925.803115243897,1030.3152490925888
2005-03-18,14,1060.0562493436155,915.2048105836903,1021.2709440055012
2005-03-18,15,1042.1758445081457,900.2738865668478,1012.6897509258852
2005-03-18,16,1053.8369500089243,917.1811627198152,1054.8601854885706
2005-03-18,17,1069.7329892431794,932.1943756182628,1081.6879916625585
2005-03-18,18,1119.068544262676,987.145831689545,1130.7015871827027
2005-03-18,19,1152.9767509572964,1019.088432792872,1160.831109551133
2005-03-18,20,1171.4524799901114,1040.3081089167802,1204.1457031911004
2005-03-18,21,1093.062321591001,946.2088692181628,1128.6312040904777
2005-03-18,22,1052.4907087177678,904.5308393416512,1046.687620650841
2005-03-18,23,1045.1174780382394,891.1864480745764,1053.116704989855
2005-03-19,0,1045.2846412253052,895.0089815649404,1037.8205162322954
2005-03-19,1,1004.6260192011888,850.4909463806341,1005.4567561443828
2005-03-19,2,962.1494965144694,809.0416369421266,946.7853287993798
2005-03-19,3,936.1905742820602,786.8450055088706,928.7623965348536
2005-03-19,4,916.4473193903964,769.5064979012105,899.4993559763219
2005-03-19,5,894.990263445808,749.5240798899748,872.4649575795328
2005-03-19,6,911.4327959236653,772.9567384480656,878.8601916088809
2005-03-19,7,947.6404398698776,818.9523217500595,899.1117660351493
2005-03-19,8,1061.7927229285028,947.305413981002,970.5252126962018
2005-03-19,9,1070.0385013183277,967.7703527606766,993.9744041371443
2005-03-19,10,1024.6836734910646,931.0358712339214,976.435959299084
2005-03-19,11,993.7440809646744,901.4697394323238,984.866040519588
2005-03-19,12,966.510893222751,879.0414449792451,998.3347909753364
2005-03-19,13,978.8798847697744,898.7217991668027,1010.5438741222732
2005-03-19,14,969.8229217966142,887.4844438891411,1024.8847019456596
2005-03-19,15,954.1060828910212,872.1106839884915,954.4402301375386
2005-03-19,16,965.367983796094,887.6175567316476,972.1724699461854
2005-03-19,17,980.6200955714752,901.303256039627,1011.125259034032
2005-03-19,18,1026.485989088967,953.5861862991716,1059.767796651194
2005-03-19,19,1058.484614758689,983.616237867591,1095.1353787831945
2005-03-19,20,1076.585884272326,1003.3039045515882,1094.0695064449696
2005-03-19,21,1006.301801945335,911.8769407767052,1091.162581886175
2005-03-19,22,970.5532887520334,871.1114981484508,1033.50857813675
2005-03-19,23,965.2582236894096,857.7149042595158,1033.7992705926297
2005-03-20,0,966.980405541252,860.8927377154943,1119.5115492345094
2005-03-20,1,931.2275533467608,817.640168514965,1076.4292815075696
2005-03-20,2,893.7558193836052,777.4244535914746,1032.9287393366787
2005-03-20,3,871.4942504903522,755.7802344949318,985.1408841152916
2005-03-20,4,854.9843244889479,738.8599199920232,960.567260533178
2005-03-20,5,836.8913684526832,719.4548956046659,902.636250045982
2005-03-20,6,854.072764238558,741.7647732729623,896.5712706086944
2005-03-20,7,889.8419436062281,785.7559706635335,902.1134069910436
2005-03-20,8,998.6854447108228,908.7873617676166,910.06062142611
2005-03-20,9,1008.9148267255198,928.3526353444918,939.5489697246466
2005-03-20,10,968.9372794918428,893.1013260811968,983.4677863394882
2005-03-20,11,942.3851237451488,864.7775345894416,1010.8647624182702
2005-03-20,12,919.2482414989466,843.3478912949923,980.1215907878812
2005-03-20,13,933.556041040048,862.3668064727434,989.428197165788
2005-03-20,14,927.64485813415,851.7691967836595,959.6261430342884
2005-03-20,15,915.4027958697104,837.2442282908062,967.573357469355
2005-03-20,16,928.9203750616072,852.4140431085211,962.8677699749076
2005-03-20,17,946.38691858859,865.8933202549669,959.4170058123128
2005-03-20,18,993.4308839255334,916.5295729550904,990.3693146646776
2005-03-20,19,1027.4240542190837,945.8654834990732,1017.1388790775334
2005-03-20,20,1048.2204613307654,965.3329218953038,1044.3267179343402
2005-03-20,21,983.4075715308538,877.900325844256,960.4626919221902
2005-03-20,22,951.8069209529068,839.2090302270276,934.215970564273
2005-03-20,23,949.773122125962,826.8932498277048,966.42310274849
2005-03-21,0,954.6189092554358,830.5922038415705,944.3056491051892
2005-03-21,1,922.6298348014948,789.5054007106465,920.182239448962
2005-03-21,2,888.7221362035531,751.322563632176,879.057732710667
2005-03-21,3,869.651070962034,731.0715047416766,832.8311847533827
2005-03-21,4,856.1629110671556,715.3897559052393,810.6766836212621
2005-03-21,5,840.9918485227038,697.3006492140636,802.3901468763266
2005-03-21,6,861.0302340508625,719.6769427974641,837.3853557743596
2005-03-21,7,899.8556495385108,763.1893868771863,881.9340512502313
2005-03-21,8,1012.5167199620251,883.6857655578474,1094.8843488401203
2005-03-21,9,1026.2195467296965,903.7670764923598,1092.6928680480717
2005-03-21,10,989.0797424705156,870.4995272264857,1062.2518301710154
2005-03-21,11,965.3059147936468,843.9409051840661,1059.033092757693
2005-03-21,12,944.8168987491432,824.0793834659191,998.9728223005998
2005-03-21,13,962.4982715850635,843.7679085782373,1031.434131532826
2005-03-21,14,959.4704976147656,834.5163149727686,990.9259787672949
2005-03-21,15,949.8450512849412,821.4089347075287,1001.1300612052728
2005-03-21,16,966.7326343262258,837.4594990435502,1017.2579901592588
2005-03-21,17,987.7539108232908,851.9111729065544,1046.706013302418
2005-03-21,18,1039.5782658562096,903.031714526645,1126.4553690005769
2005-03-21,19,1078.0151593428243,933.3005150214508,1170.8328550395695
2005-03-21,20,1102.7931120848575,953.9222441693876,1132.3449736292089
2005-03-21,21,1037.8990318459803,868.8244247153502,1012.4641259266516
2005-03-21,22,1007.4587448032896,831.7910146543811,938.912551843506
2005-03-21,23,1007.9339981888544,820.8355943931717,906.6566939355343
2005-03-22,0,1015.5922448902854,825.7749576725349,880.2892608737276
2005-03-22,1,984.1721865637772,786.1395035711959,854.0208800812934
2005-03-22,2,950.4626071912452,749.2801005046912,827.7524992888596
2005-03-22,3,932.2954280514008,730.2179913308419,817.1182826328316
2005-03-22,4,919.9100016870044,715.6670204594539,819.9913867820039
2005-03-22,5,905.57617095048,698.6565527448852,825.6629689985522
2005-03-22,6,928.8190189260685,722.1966269678618,857.1551755167544
2005-03-22,7,972.2097120045754,767.0475127301514,928.9454662051678
2005-03-22,8,1094.9695875129291,889.5222527873859,1131.8910956512598
2005-03-22,9,1111.5024084649422,911.1302999083822,1183.4204051318727
2005-03-22,10,1073.1739455123443,878.9265826524625,1125.36131349405
2005-03-22,11,1049.0270490827995,853.395468654491,1084.4289076285663
2005-03-22,12,1028.2383643818807,834.5547104602218,1102.3018542188734
2005-03-22,13,1048.583498484871,855.7532617128808,1104.876454040859
2005-03-22,14,1046.413361107388,847.6013114088679,1090.6974984994883
2005-03-22,15,1036.9575906379737,835.4837159718642,1054.3919097054
2005-03-22,16,1056.130497306846,853.0094440209599,1081.2572991522077
2005-03-22,17,1079.6880642934875,868.9296667469705,1097.1675797912612
2005-03-22,18,1136.5929321684457,922.3199106886016,1110.2495319302209
2005-03-22,19,1178.854048186748,954.4990921515576,1132.749295591922
2005-03-22,20,1206.151633394148,976.8520257345416,1126.6672699254918
2005-03-22,21,1135.858692195749,890.8307309966884,1035.688747955105
2005-03-22,22,1102.841484814632,853.9050149299511,959.3182814964198
2005-03-22,23,1103.2950261012718,843.6605725579411,965.1391158765616
2005-03-23,0,1111.4177600930027,849.7141582293236,1010.9201238872424
2005-03-23,1,1076.927907028984,809.8283607866756,1022.0164208477046
2005-03-23,2,1039.833503976483,772.6836872221089,994.0976629872904
2005-03-23,3,1019.5208258033712,753.7990316664075,939.95129412942
2005-03-23,4,1005.3809068859208,739.5035226231731,917.9663849109642
2005-03-23,5,989.02321711497,722.6021925399446,910.5194048653065
2005-03-23,6,1013.295801291398,747.6129585500407,941.37541780349
2005-03-23,7,1059.1981331081124,794.7095803547189,1002.4347203292418
2005-03-23,8,1190.6006558365837,922.3299226072704,1189.0839293620434
2005-03-23,9,1206.9060064796583,945.4341175163308,1206.8854752879183
2005-03-23,10,1163.9331603947217,912.645741924116,1120.3996313313748
2005-03-23,11,1136.198476685613,886.6984504247604,1096.1005211425552
2005-03-23,12,1112.0249414307818,867.6272069053886,1099.9278535166184
2005-03-23,13,1131.915535273624,890.1353302448247,1085.6272782894987
2005-03-23,14,1127.51256789922,882.0725271614274,1045.7518154155382
2005-03-23,15,1115.2222405374423,869.8245324393457,1022.936167387208
2005-03-23,16,1133.3821202636889,888.390738466791,1026.9711844637395
2005-03-23,17,1156.010292718982,905.246059115706,1073.2670715682991
2005-03-23,18,1213.7968432861626,961.104403523928,1144.9954339522924
2005-03-23,19,1255.6885134211066,994.824445260964,1198.6374256755964
2005-03-23,20,1281.461609190951,1018.2549313150164,1243.141290490284
2005-03-23,21,1204.2438627907577,928.655273830082,1169.027520952224
2005-03-23,22,1166.446543347523,890.1746938555574,1053.020780001937
2005-03-23,23,1163.8140934922444,879.4567921728001,1011.1278085897108
2005-03-24,0,1169.1136934282415,885.677155512041,1114.1989038622237
2005-03-24,1,1129.8894832313913,843.9684783316245,1072.094634081879
2005-03-24,2,1088.0883965684254,805.0828264815683,1031.0983714010167
2005-03-24,3,1063.8377434572478,785.190469976122,973.9382404453472
2005-03-24,4,1046.035461741236,770.0439888947976,936.2008221747284
2005-03-24,5,1025.9874364300902,752.1523653350865,943.3051029890592
2005-03-24,6,1047.7340730591782,777.8400293980533,968.9847969417772
2005-03-24,7,1091.4220722724824,826.4275008049879,1043.2864494953271
2005-03-24,8,1221.946877739035,958.6093995631918,1280.465145672843
2005-03-24,9,1234.5695171773004,982.0244342176724,1340.1671752685022
2005-03-24,10,1187.0177352915457,947.3399008960242,1256.4148739252464
2005-03-24,11,1155.1084832515996,919.7492864666664,1202.5135873798204
2005-03-24,12,1126.9499512753137,899.2788013354615,1168.8171361779034
2005-03-24,13,1143.1493628358317,921.8561402713505,1196.9735518824066
2005-03-24,14,1134.9221392710397,912.7168351518362,1195.6700141183092
2005-03-24,15,1118.86641571135,899.2228322847071,1177.7463698619706
2005-03-24,16,1133.141377229769,917.536635836555,1206.9456157777515
2005-03-24,17,1151.7274781010335,934.0070308147488,1281.5601173946843
2005-03-24,18,1204.8463270240647,990.6019598188034,1422.2900544066365
2005-03-24,19,1241.9739985071217,1024.2401965577,1411.2099834118087
2005-03-24,20,1263.0683327293607,1047.1790411294826,1370.2788976191514
2005-03-24,21,1183.5181936066422,953.9178768634922,1279.780788346692
2005-03-24,22,1142.8425647165054,913.2873421072808,1203.8171251439178
2005-03-24,23,1136.5587922406903,901.1702974004528,1164.7109922209968
2005-03-25,0,1138.0097740614897,906.385933752846,1207.339099273536
2005-03-25,1,1096.5665093474186,862.5717973190939,1169.8383370808945
2005-03-25,2,1052.934480811269,821.7271971236423,1108.0582352635297
2005-03-25,3,1026.4230676614968,800.3275364061208,1076.2237970285676
2005-03-25,4,1006.2746263942712,783.7946917969023,1065.955731190106
2005-03-25,5,984.1518830933202,764.4972030776081,1062.48725410086
2005-03-25,6,1001.9106164978448,789.4666139663441,1097.6528039957914
2005-03-25,7,1040.3938032644448,837.5536443455984,1162.6953347584863
2005-03-25,8,1160.6550224357593,970.0761443532496,1430.454897776826
2005-03-25,9,1169.344328156767,992.2828436472292,1445.1529987094732
2005-03-25,10,1121.5975208497468,955.7883957867224,1368.7434786740996
2005-03-25,11,1088.8160554064634,926.536911542418,1349.340611788713
2005-03-25,12,1059.781626971062,904.5248400054136,1290.7885975593597
2005-03-25,13,1072.3048484324238,925.803115243896,1298.8244751720683
2005-03-25,14,1062.1508240412363,915.2048105836903,1287.423144542071
2005-03-25,15,1044.8734785438971,900.2738865668485,1276.6056169865014
2005-03-25,16,1055.8391679541317,917.1811627198152,1329.7660381167295
2005-03-25,17,1070.8381223179674,932.1943756182602,1363.5854068047456
2005-03-25,18,1117.702098828327,987.1458316895424,1425.372376893574
2005-03-25,19,1149.7815751268529,1019.0884327928712,1463.3539180886858
2005-03-25,20,1167.1422044737053,1040.308108916781,1517.956676226323
2005-03-25,21,1092.325620854857,946.2088692181652,1422.7624337373095
2005-03-25,22,1053.426933172818,904.5308393416512,1319.463630920949
2005-03-25,23,1046.1984040977843,891.1864480745764,1327.5681912482964
2005-03-26,0,1046.1707166491178,895.0089815649404,1300.9039830954828
2005-03-26,1,1007.1374763109542,850.4909463806349,1260.3361356230123
2005-03-26,2,966.3048295273194,809.0416369421273,1186.7917295015136
2005-03-26,3,941.2530817668876,786.8450055088699,1164.2000539629523
2005-03-26,4,922.1466181133136,769.5064979012105,1127.518946368084
2005-03-26,5,901.3829539811956,749.5240798899748,1093.6314330602422
2005-03-26,6,917.0154776615552,772.9567384480649,1101.6478340577962
2005-03-26,7,951.5732181943436,818.9523217500573,1127.0331038833838
2005-03-26,8,1060.4485398196848,947.3054139809994,1216.549581689403
2005-03-26,9,1068.1264150763625,967.7703527606766,1245.9430520137678
2005-03-26,10,1024.7291049915127,931.0358712339214,1223.958679581082
2005-03-26,11,995.0340571675114,901.4697394323254,1234.525753623312
2005-03-26,12,968.853648704336,879.0414449792451,1251.408779966646
2005-03-26,13,980.5277099876206,898.7217991668019,1266.7128182347033
2005-03-26,14,971.726320481268,887.4844438891411,1284.688990168612
2005-03-26,15,956.559143346344,872.1106839884923,1196.3871185743433
2005-03-26,16,967.1897864092452,887.6175567316476,1218.6144122493793
2005-03-26,17,981.626358680414,901.3032560396254,1267.4415819617532
2005-03-26,18,1025.241003598054,953.58618629917,1328.4148137916338
2005-03-26,19,1055.570970815796,983.6162378675892,1372.7479405205308
2005-03-26,20,1072.6512167709,1003.3039045515892,1371.4118736876053
2005-03-26,21,1005.6281283912832,911.8769407767078,1367.7680550523532
2005-03-26,22,971.4108258380118,871.1114981484516,1295.4989854531923
2005-03-26,23,966.2498454842556,857.7149042595158,1295.8633673167174
2005-03-27,0,979.8803440357068,860.8927377154943,1243.739957437286
2005-03-27,1,945.1978459861966,817.6401685149657,1195.8769962506467
2005-03-27,2,908.7988309631588,777.4244535914753,1147.5493461204476
2005-03-27,3,887.1167858611885,755.7802344949312,1094.4586343187625
2005-03-27,4,871.0085056569266,738.8599199920232,1067.1581588846357
2005-03-27,5,853.3539701243486,719.4548956046652,1002.79874020163
2005-03-27,6,869.9993533118148,741.7647732729623,996.0607505200156
2005-03-27,7,904.668089452099,785.7559706635328,1002.2178790221806
2005-03-27,8,1009.8854664218336,908.787361767615,1011.0469689498132
2005-03-27,9,1019.700952911758,928.3526353444928,1043.8075394707655
2005-03-27,10,981.0805016330812,893.1013260811976,1092.599878544524
2005-03-27,11,955.3838207084868,864.7775345894432,1123.037004347678
2005-03-27,12,932.9685967582968,843.3478912949931,1088.8823669960473
2005-03-27,13,946.7946790436666,862.3668064727434,1099.2216959902482
2005-03-27,14,941.0601824192604,851.7691967836603,1066.1126087616265
2005-03-27,15,929.2011984506954,837.244228290807,1074.941698689259
2005-03-27,16,942.283645543849,852.4140431085211,1069.7139480742137
2005-03-27,17,959.1819848013366,865.8933202549653,1065.8802642898468
2005-03-27,18,1004.6250234338382,916.5295729550896,1100.2672461132574
2005-03-27,19,1037.4101924599852,945.8654834990716,1130.0073385010724
2005-03-27,20,1057.4577244320617,965.3329218953056,1160.212119832447
2005-03-27,21,995.0262003518434,877.9003258442584,1067.0419866487457
2005-03-27,22,964.5387711955188,839.2090302270284,1037.8827554403804
2005-03-27,23,962.6150801246292,826.8932498277055,1073.6638040944702
2005-03-28,0,967.3484720270604,830.5922038415713,919.9105627125276
2005-03-28,1,936.4555470495342,789.5054007106472,896.410354519944
2005-03-28,2,903.65444635035,751.3225636321766,856.3482536834744
2005-03-28,3,885.2087189840632,731.071504741676,811.3159171895239
2005-03-28,4,872.173110821307,715.3897559052393,789.7337529587197
2005-03-28,5,857.4943981490876,697.3006492140636,781.6612896761005
2005-03-28,6,877.0508374868715,719.6769427974634,815.7524362663354
2005-03-28,7,914.823365209093,763.189386877185,859.1502657319868
2005-03-28,8,1023.8805079155952,883.6857655578458,1066.599229180784
2005-03-28,9,1037.2030489330305,903.7670764923608,1064.464362858108
2005-03-28,10,1001.4751040013592,870.4995272264865,1034.8097353446842
2005-03-28,11,978.6122987211064,843.9409051840684,1031.6741504332538
2005-03-28,12,958.903395873916,824.0793834659199,973.1654702774103
2005-03-28,13,976.1363832891684,843.7679085782373,1004.7881776820508
2005-03-28,14,973.3333441311512,834.5163149727694,965.3265079988338
2005-03-28,15,964.146107259118,821.4089347075302,975.2669793137946
2005-03-28,16,980.6275313397676,837.4594990435509,990.9782611572396
2005-03-28,17,1001.1014057408204,851.9111729065529,1019.6655273682004
2005-03-28,18,1051.3009122256385,903.0317145266442,1097.3546471418374
2005-03-28,19,1088.5130369896292,933.3005150214508,1140.5856901760296
2005-03-28,20,1112.538460102092,953.9222441693884,1103.09210038403
2005-03-28,21,1050.1661501174904,868.8244247153525,986.3082410763856
2005-03-28,22,1020.9290072053948,831.7910146543819,914.6567901215668
2005-03-28,23,1021.555356877475,820.8355943931725,883.2342264346771
2005-03-29,0,1016.435913331642,825.7749576725364,802.7291709628093
2005-03-29,1,986.5832128987072,786.1395035711965,778.7752316461842
2005-03-29,2,954.4851440557746,749.2801005046919,754.8212923295594
2005-03-29,3,937.2357129726304,730.2179913308412,745.1240299641643
2005-03-29,4,925.5159977126544,715.6670204594545,747.7439920769201
2005-03-29,5,911.914574703942,698.6565527448852,752.9158653384642
2005-03-29,6,934.3939982064272,722.1966269678611,781.633372132827
2005-03-29,7,976.163544855538,767.0475127301501,847.0983994697398
2005-03-29,8,1093.6111267990211,889.5222527873835,1032.1629959798584
2005-03-29,9,1109.55594168108,911.130299908383,1079.1521865995448
2005-03-29,10,1073.2205739342917,878.9265826524633,1026.2085366326862
2005-03-29,11,1050.361518194679,853.3954686544918,988.8825828964108
2005-03-29,12,1030.680804554954,834.5547104602218,1005.1807887666716
2005-03-29,13,1050.313306282123,855.75326171288,1007.5285470235566
2005-03-29,14,1048.4259381042723,847.6013114088687,994.5988638696964
2005-03-29,15,1039.570244557732,835.4837159718656,961.492069899418
2005-03-29,16,1058.083659255536,853.0094440209607,985.9904169277846
2005-03-29,17,1080.773802064572,868.9296667469689,1000.4988824456948
2005-03-29,18,1135.2419729709532,922.3199106886008,1012.42821642923
2005-03-29,19,1175.6739203313914,954.4990921515566,1032.9455820654869
2005-03-29,20,1201.831493732513,976.8520257345432,1027.3994285021206
2005-03-29,21,1135.1134982570895,890.8307309966907,944.436797055017
2005-03-29,22,1103.79639634809,853.9050149299519,874.7951418045875
2005-03-29,23,1104.4057603028857,843.6605725579427,880.103116994067
2005-03-30,0,1112.3348291807883,849.7141582293244,948.8021544646256
2005-03-30,1,1079.5484268227772,809.8283607866771,959.2166176985578
2005-03-30,2,1044.2046584971524,772.6836872221096,933.0133826634504
2005-03-30,3,1024.886945415556,753.7990316664068,882.1941436208672
2005-03-30,4,1011.4664974329912,739.5035226231738,861.5601402616594
2005-03-30,5,995.8990408868432,722.602192539944,854.5707545084055
2005-03-30,6,1019.3368617922604,747.61295855004,883.530759223083
2005-03-30,7,1063.476747554745,794.7095803547168,940.8381531680892
2005-03-30,8,1189.1334654157854,922.329922607268,1116.0183355335096
2005-03-30,9,1204.8066503406565,945.4341175163316,1132.726030561208
2005-03-30,10,1163.983392560058,912.6457419241168,1051.5544788849722
2005-03-30,11,1137.6341238009156,886.6984504247612,1028.7484751721636
2005-03-30,12,1114.6486446962392,867.6272069053878,1032.340629603119
2005-03-30,13,1133.7702621466503,890.1353302448247,1018.918781264201
2005-03-30,14,1129.6665462522526,882.0725271614281,981.493544402156
2005-03-30,15,1118.0131912040176,869.8245324393465,960.0798486083224
2005-03-30,16,1135.4640585453485,888.390738466791,963.866926147934
2005-03-30,17,1157.1649694027465,905.2460591157036,1007.3180716833022
2005-03-30,18,1212.3638025184537,961.1044035239272,1074.638944181576
2005-03-30,19,1252.3238321993124,994.824445260963,1124.9847985317078
2005-03-30,20,1276.9024975186712,1018.2549313150184,1166.7540361009542
2005-03-30,21,1203.4591080716489,928.6552738300836,1097.1943324689692
2005-03-30,22,1167.449742457705,890.1746938555574,988.315853205133
2005-03-30,23,1164.977882218028,879.4567921728008,948.997077573282
2005-03-31,0,1170.0718881682142,885.6771555120418,1080.4023745248137
2005-03-31,1,1132.6203892432904,843.9684783316252,1039.5752359496146
2005-03-31,2,1092.6316182709863,805.082826481569,999.8224957579732
2005-03-31,3,1069.399417090745,785.1904699761213,944.39617914737
2005-03-31,4,1052.3244851975562,770.0439888947976,907.8034342014872
2005-03-31,5,1033.0721728776273,752.1523653350858,914.6922238372408
2005-03-31,6,1053.9383739787338,777.8400293980526,939.5929863738172
2005-03-31,7,1095.8011869334184,826.4275008049856,1011.64087797711
2005-03-31,8,1220.4511656172433,958.6093995631892,1241.62533196341
2005-03-31,9,1232.4364512344082,982.0244342176724,1299.516444865705
2005-03-31,10,1187.068619667919,947.3399008960253,1218.3045670497124
2005-03-31,11,1156.55821600424,919.7492864666672,1166.0382456848677
2005-03-31,12,1129.5909907903142,899.2788013354607,1133.3638948437251
2005-03-31,13,1145.0099073030726,921.8561402713495,1160.6662537670784
2005-03-31,14,1137.07569813491,912.7168351518372,1159.4022556687748
2005-03-31,15,1121.6476581660431,899.2228322847079,1142.0222818171037
2005-03-31,16,1135.2088815946474,917.536635836555,1170.3358392190994
2005-03-31,17,1152.870147210372,934.0070308147472,1242.687090365985
2005-03-31,18,1203.4334009308925,990.6019598188024,1379.1483250588176
2005-03-31,19,1238.6683860237315,1024.2401965576992,1368.4043412232388
2005-03-31,20,1258.6047848933702,1047.1790411294835,1328.7148009365128
2005-03-31,21,1182.7521228088865,953.917876863494,1240.9617329618006
2005-03-31,22,1143.8188595038907,913.2873421072808,1167.3022437831712
2005-03-31,23,1137.687689715341,901.1702974004536,1129.3823008340698
